CHR_ID	CHR_POS	LINK	STUDY	Analyzed Phenotype	NHGRI Phenotype	Unnamed: 0	allelotype	phenotype	add_log_OR	add_p	add_se	gen_1_log_OR	gen_1_p	gen_1_se	gen_2_log_OR	gen_2_p	gen_2_se	aic_add	aic_gen	aic_diff	description	gene
6	31306778	www.ncbi.nlm.nih.gov/pubmed/18369459	A genome-wide association study of psoriasis and psoriatic arthritis identifies new disease loci.	psoriasis	Psoriasis	11003	C_602	HC38	1.2203403	0	0.02391	1.4076489	6.92E-13	0.029173	1.8137947	1.54E-12	0.0844922	50299	50174	-125	psoriasis	HLA-C
6	31306778	www.ncbi.nlm.nih.gov/pubmed/18369459	A genome-wide association study of psoriasis and psoriatic arthritis identifies new disease loci.	psoriasis	Psoriasis	24503	C_401	HC38	-0.197934	0.00067135	0.0394718	-0.2201583	0.000335832	0.0427132	-0.156397	1	0.1814932	52447	52447	0	psoriasis	HLA-C
6	31306778	www.ncbi.nlm.nih.gov/pubmed/18369459	A genome-wide association study of psoriasis and psoriatic arthritis identifies new disease loci.	psoriasis	Psoriasis	37193	C_1601	HC38	-0.3921098	3.22E-08	0.0581023	-0.3805577	3.36E-07	0.0595844	-1.2287677	1	0.5782306	52437	52438	1	psoriasis	HLA-C
6	31306778	www.ncbi.nlm.nih.gov/pubmed/18369459	A genome-wide association study of psoriasis and psoriatic arthritis identifies new disease loci.	psoriasis	Psoriasis	43403	C_701	HC38	-0.2467424	1.86E-14	0.028473	-0.2407036	6.51E-10	0.0328616	-0.5237989	0.000669995	0.1008968	52353	52355	2	psoriasis	HLA-C
6	31306778	www.ncbi.nlm.nih.gov/pubmed/18369459	A genome-wide association study of psoriasis and psoriatic arthritis identifies new disease loci.	psoriasis	Psoriasis	43673	C_702	HC38	-0.2860092	2.11E-17	0.0303814	-0.2942673	6.92E-13	0.0344701	-0.5229456	0.008744247	0.1128572	52303	52305	2	psoriasis	HLA-C
6	31464003	www.ncbi.nlm.nih.gov/pubmed/18369459	A genome-wide association study of psoriasis and psoriatic arthritis identifies new disease loci.	psoriasis	Psoriasis	5063	C_304	HC38	-0.2702867	1.61E-07	0.041682	-0.2956388	9.04E-08	0.0448085	-0.2371198	1	0.197959	52335	52334	-1	psoriasis	HLA-C
6	31464003	www.ncbi.nlm.nih.gov/pubmed/18369459	A genome-wide association study of psoriasis and psoriatic arthritis identifies new disease loci.	psoriasis	Psoriasis	8843	C_501	HC38	-0.2398436	8.49E-09	0.0345646	-0.2343096	1.11E-06	0.0378508	-0.5297667	0.720083009	0.1577051	52414	52416	2	psoriasis	HLA-C
6	31464003	www.ncbi.nlm.nih.gov/pubmed/18369459	A genome-wide association study of psoriasis and psoriatic arthritis identifies new disease loci.	psoriasis	Psoriasis	11003	C_602	HC38	1.2203403	0	0.02391	1.4076489	6.92E-13	0.029173	1.8137947	1.54E-12	0.0844922	50299	50174	-125	psoriasis	HLA-C
6	31464003	www.ncbi.nlm.nih.gov/pubmed/18369459	A genome-wide association study of psoriasis and psoriatic arthritis identifies new disease loci.	psoriasis	Psoriasis	24503	C_401	HC38	-0.197934	0.00067135	0.0394718	-0.2201583	0.000335832	0.0427132	-0.156397	1	0.1814932	52447	52447	0	psoriasis	HLA-C
6	31464003	www.ncbi.nlm.nih.gov/pubmed/18369459	A genome-wide association study of psoriasis and psoriatic arthritis identifies new disease loci.	psoriasis	Psoriasis	37193	C_1601	HC38	-0.3921098	3.22E-08	0.0581023	-0.3805577	3.36E-07	0.0595844	-1.2287677	1	0.5782306	52437	52438	1	psoriasis	HLA-C
6	31464003	www.ncbi.nlm.nih.gov/pubmed/18369459	A genome-wide association study of psoriasis and psoriatic arthritis identifies new disease loci.	psoriasis	Psoriasis	43403	C_701	HC38	-0.2467424	1.86E-14	0.028473	-0.2407036	6.51E-10	0.0328616	-0.5237989	0.000669995	0.1008968	52353	52355	2	psoriasis	HLA-C
6	31464003	www.ncbi.nlm.nih.gov/pubmed/18369459	A genome-wide association study of psoriasis and psoriatic arthritis identifies new disease loci.	psoriasis	Psoriasis	43673	C_702	HC38	-0.2860092	2.11E-17	0.0303814	-0.2942673	6.92E-13	0.0344701	-0.5229456	0.008744247	0.1128572	52303	52305	2	psoriasis	HLA-C
6	31344549	www.ncbi.nlm.nih.gov/pubmed/18364390	Identification of ZNF313/RNF114 as a novel psoriasis susceptibility gene.	psoriasis	Psoriasis	5063	C_304	HC38	-0.2702867	1.61E-07	0.041682	-0.2956388	9.04E-08	0.0448085	-0.2371198	1	0.197959	52335	52334	-1	psoriasis	HLA-C
6	31344549	www.ncbi.nlm.nih.gov/pubmed/18364390	Identification of ZNF313/RNF114 as a novel psoriasis susceptibility gene.	psoriasis	Psoriasis	8843	C_501	HC38	-0.2398436	8.49E-09	0.0345646	-0.2343096	1.11E-06	0.0378508	-0.5297667	0.720083009	0.1577051	52414	52416	2	psoriasis	HLA-C
6	31344549	www.ncbi.nlm.nih.gov/pubmed/18364390	Identification of ZNF313/RNF114 as a novel psoriasis susceptibility gene.	psoriasis	Psoriasis	11003	C_602	HC38	1.2203403	0	0.02391	1.4076489	6.92E-13	0.029173	1.8137947	1.54E-12	0.0844922	50299	50174	-125	psoriasis	HLA-C
6	31344549	www.ncbi.nlm.nih.gov/pubmed/18364390	Identification of ZNF313/RNF114 as a novel psoriasis susceptibility gene.	psoriasis	Psoriasis	24503	C_401	HC38	-0.197934	0.00067135	0.0394718	-0.2201583	0.000335832	0.0427132	-0.156397	1	0.1814932	52447	52447	0	psoriasis	HLA-C
6	31344549	www.ncbi.nlm.nih.gov/pubmed/18364390	Identification of ZNF313/RNF114 as a novel psoriasis susceptibility gene.	psoriasis	Psoriasis	37193	C_1601	HC38	-0.3921098	3.22E-08	0.0581023	-0.3805577	3.36E-07	0.0595844	-1.2287677	1	0.5782306	52437	52438	1	psoriasis	HLA-C
6	31344549	www.ncbi.nlm.nih.gov/pubmed/18364390	Identification of ZNF313/RNF114 as a novel psoriasis susceptibility gene.	psoriasis	Psoriasis	43403	C_701	HC38	-0.2467424	1.86E-14	0.028473	-0.2407036	6.51E-10	0.0328616	-0.5237989	0.000669995	0.1008968	52353	52355	2	psoriasis	HLA-C
6	31344549	www.ncbi.nlm.nih.gov/pubmed/18364390	Identification of ZNF313/RNF114 as a novel psoriasis susceptibility gene.	psoriasis	Psoriasis	43673	C_702	HC38	-0.2860092	2.11E-17	0.0303814	-0.2942673	6.92E-13	0.0344701	-0.5229456	0.008744247	0.1128572	52303	52305	2	psoriasis	HLA-C
6	31285148	www.ncbi.nlm.nih.gov/pubmed/19169254	Genome-wide scan reveals association of psoriasis with IL-23 and NF-kappaB pathways.	psoriasis	Psoriasis	5063	C_304	HC38	-0.2702867	1.61E-07	0.041682	-0.2956388	9.04E-08	0.0448085	-0.2371198	1	0.197959	52335	52334	-1	psoriasis	HLA-C
6	31285148	www.ncbi.nlm.nih.gov/pubmed/19169254	Genome-wide scan reveals association of psoriasis with IL-23 and NF-kappaB pathways.	psoriasis	Psoriasis	8843	C_501	HC38	-0.2398436	8.49E-09	0.0345646	-0.2343096	1.11E-06	0.0378508	-0.5297667	0.720083009	0.1577051	52414	52416	2	psoriasis	HLA-C
6	31285148	www.ncbi.nlm.nih.gov/pubmed/19169254	Genome-wide scan reveals association of psoriasis with IL-23 and NF-kappaB pathways.	psoriasis	Psoriasis	11003	C_602	HC38	1.2203403	0	0.02391	1.4076489	6.92E-13	0.029173	1.8137947	1.54E-12	0.0844922	50299	50174	-125	psoriasis	HLA-C
6	31285148	www.ncbi.nlm.nih.gov/pubmed/19169254	Genome-wide scan reveals association of psoriasis with IL-23 and NF-kappaB pathways.	psoriasis	Psoriasis	24503	C_401	HC38	-0.197934	0.00067135	0.0394718	-0.2201583	0.000335832	0.0427132	-0.156397	1	0.1814932	52447	52447	0	psoriasis	HLA-C
6	31285148	www.ncbi.nlm.nih.gov/pubmed/19169254	Genome-wide scan reveals association of psoriasis with IL-23 and NF-kappaB pathways.	psoriasis	Psoriasis	37193	C_1601	HC38	-0.3921098	3.22E-08	0.0581023	-0.3805577	3.36E-07	0.0595844	-1.2287677	1	0.5782306	52437	52438	1	psoriasis	HLA-C
6	31285148	www.ncbi.nlm.nih.gov/pubmed/19169254	Genome-wide scan reveals association of psoriasis with IL-23 and NF-kappaB pathways.	psoriasis	Psoriasis	43403	C_701	HC38	-0.2467424	1.86E-14	0.028473	-0.2407036	6.51E-10	0.0328616	-0.5237989	0.000669995	0.1008968	52353	52355	2	psoriasis	HLA-C
6	31285148	www.ncbi.nlm.nih.gov/pubmed/19169254	Genome-wide scan reveals association of psoriasis with IL-23 and NF-kappaB pathways.	psoriasis	Psoriasis	43673	C_702	HC38	-0.2860092	2.11E-17	0.0303814	-0.2942673	6.92E-13	0.0344701	-0.5229456	0.008744247	0.1128572	52303	52305	2	psoriasis	HLA-C
6	31298313	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	5063	C_304	HC38	-0.2702867	1.61E-07	0.041682	-0.2956388	9.04E-08	0.0448085	-0.2371198	1	0.197959	52335	52334	-1	psoriasis	HLA-C
6	31298313	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	8843	C_501	HC38	-0.2398436	8.49E-09	0.0345646	-0.2343096	1.11E-06	0.0378508	-0.5297667	0.720083009	0.1577051	52414	52416	2	psoriasis	HLA-C
6	31298313	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	11003	C_602	HC38	1.2203403	0	0.02391	1.4076489	6.92E-13	0.029173	1.8137947	1.54E-12	0.0844922	50299	50174	-125	psoriasis	HLA-C
6	31298313	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	24503	C_401	HC38	-0.197934	0.00067135	0.0394718	-0.2201583	0.000335832	0.0427132	-0.156397	1	0.1814932	52447	52447	0	psoriasis	HLA-C
6	31298313	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	37193	C_1601	HC38	-0.3921098	3.22E-08	0.0581023	-0.3805577	3.36E-07	0.0595844	-1.2287677	1	0.5782306	52437	52438	1	psoriasis	HLA-C
6	31298313	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	43403	C_701	HC38	-0.2467424	1.86E-14	0.028473	-0.2407036	6.51E-10	0.0328616	-0.5237989	0.000669995	0.1008968	52353	52355	2	psoriasis	HLA-C
6	31298313	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	43673	C_702	HC38	-0.2860092	2.11E-17	0.0303814	-0.2942673	6.92E-13	0.0344701	-0.5229456	0.008744247	0.1128572	52303	52305	2	psoriasis	HLA-C
6	31387342	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	5063	C_304	HC38	-0.2702867	1.61E-07	0.041682	-0.2956388	9.04E-08	0.0448085	-0.2371198	1	0.197959	52335	52334	-1	psoriasis	HLA-C
6	31387342	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	8843	C_501	HC38	-0.2398436	8.49E-09	0.0345646	-0.2343096	1.11E-06	0.0378508	-0.5297667	0.720083009	0.1577051	52414	52416	2	psoriasis	HLA-C
6	31387342	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	11003	C_602	HC38	1.2203403	0	0.02391	1.4076489	6.92E-13	0.029173	1.8137947	1.54E-12	0.0844922	50299	50174	-125	psoriasis	HLA-C
6	31387342	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	24503	C_401	HC38	-0.197934	0.00067135	0.0394718	-0.2201583	0.000335832	0.0427132	-0.156397	1	0.1814932	52447	52447	0	psoriasis	HLA-C
6	31387342	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	37193	C_1601	HC38	-0.3921098	3.22E-08	0.0581023	-0.3805577	3.36E-07	0.0595844	-1.2287677	1	0.5782306	52437	52438	1	psoriasis	HLA-C
6	31387342	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	43403	C_701	HC38	-0.2467424	1.86E-14	0.028473	-0.2407036	6.51E-10	0.0328616	-0.5237989	0.000669995	0.1008968	52353	52355	2	psoriasis	HLA-C
6	31387342	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	43673	C_702	HC38	-0.2860092	2.11E-17	0.0303814	-0.2942673	6.92E-13	0.0344701	-0.5229456	0.008744247	0.1128572	52303	52305	2	psoriasis	HLA-C
6	31298313	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	203	B_5101	HC38	-0.2994474	0.002151515	0.0628648	-0.3118615	0.001802932	0.0649175	-0.2328724	1	0.4502654	52168	52169	1	psoriasis	HLA-B
6	31298313	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	743	B_1501	HC38	-0.2092952	0.006616884	0.0464598	-0.2111151	0.015070089	0.0489395	-0.3871572	1	0.2792723	52019	52021	2	psoriasis	HLA-B
6	31298313	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	12083	B_4403	HC38	-0.3171485	2.47E-07	0.0492547	-0.3103689	2.50E-06	0.0512708	-0.7902897	1	0.3551391	52352	52354	2	psoriasis	HLA-B
6	31298313	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	12353	B_4402	HC38	-0.2355813	3.18E-08	0.0349517	-0.2414919	5.72E-07	0.0383197	-0.4186304	1	0.1541198	52196	52198	2	psoriasis	HLA-B
6	31298313	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	18293	B_1302	HC38	0.9903196	4.66E-94	0.0470288	1.0160295	6.92E-13	0.0490295	1.4125798	0.146858479	0.3643487	52074	52072	-2	psoriasis	HLA-B
6	31298313	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	20183	B_5001	HC38	0.656302	1.43E-12	0.080819	0.6749959	6.92E-13	0.0815371	-8.3562908	1	62.3213215	52427	52426	-1	psoriasis	HLA-B
6	31298313	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	22073	B_5701	HC38	1.315402	0	0.031046	1.393557	6.92E-13	0.033746	1.84941	1.54E-12	0.171758	51052	51022	-30	psoriasis	HLA-B
6	31298313	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	24773	B_4501	HC38	0.6195145	5.54E-08	0.0929873	0.636193	2.58E-08	0.093727	-8.383643	1	74.358615	52453	52453	0	psoriasis	HLA-B
6	31298313	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	29363	B_801	HC38	-0.2313591	2.16E-10	0.0309517	-0.217791	6.81E-07	0.0347211	-0.5542583	0.021603513	0.1256896	52321	52322	1	psoriasis	HLA-B
6	31298313	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	30443	B_1801	HC38	-0.2614451	0.017831552	0.0614124	-0.255516	0.040535565	0.0629493	-0.7522452	1	0.5796549	52239	52241	2	psoriasis	HLA-B
6	31298313	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	35573	B_3701	HC38	0.8519561	1.44E-42	0.0594951	0.863396	6.92E-13	0.0609553	1.2542668	1	0.5922851	52251	52252	1	psoriasis	HLA-B
6	31298313	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	36653	B_702	HC38	-0.3195307	3.46E-20	0.0316714	-0.3202616	6.92E-13	0.0354491	-0.6340222	0.001594368	0.1265967	52258	52260	2	psoriasis	HLA-B
6	31298313	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	44213	B_4701	HC38	0.8150983	6.22E-08	0.12309	0.819895	6.57E-08	0.123359	-5.482074	1	51.229702	52458	52459	1	psoriasis	HLA-B
6	31298313	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	45563	B_4001	HC38	-0.267918	8.18E-05	0.0494259	-0.2923084	3.17E-05	0.0521371	-0.1201554	1	0.2695834	52355	52355	0	psoriasis	HLA-B
6	31298313	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	46373	B_3901	HC38	0.5578396	4.21E-05	0.1003804	0.5277601	0.000374708	0.1028354	2.5588172	0.853349187	0.7767573	52109	52108	-1	psoriasis	HLA-B
6	31387342	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	203	B_5101	HC38	-0.2994474	0.002151515	0.0628648	-0.3118615	0.001802932	0.0649175	-0.2328724	1	0.4502654	52168	52169	1	psoriasis	HLA-B
6	31387342	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	743	B_1501	HC38	-0.2092952	0.006616884	0.0464598	-0.2111151	0.015070089	0.0489395	-0.3871572	1	0.2792723	52019	52021	2	psoriasis	HLA-B
6	31387342	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	12083	B_4403	HC38	-0.3171485	2.47E-07	0.0492547	-0.3103689	2.50E-06	0.0512708	-0.7902897	1	0.3551391	52352	52354	2	psoriasis	HLA-B
6	31387342	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	12353	B_4402	HC38	-0.2355813	3.18E-08	0.0349517	-0.2414919	5.72E-07	0.0383197	-0.4186304	1	0.1541198	52196	52198	2	psoriasis	HLA-B
6	31387342	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	18293	B_1302	HC38	0.9903196	4.66E-94	0.0470288	1.0160295	6.92E-13	0.0490295	1.4125798	0.146858479	0.3643487	52074	52072	-2	psoriasis	HLA-B
6	31387342	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	20183	B_5001	HC38	0.656302	1.43E-12	0.080819	0.6749959	6.92E-13	0.0815371	-8.3562908	1	62.3213215	52427	52426	-1	psoriasis	HLA-B
6	31387342	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	22073	B_5701	HC38	1.315402	0	0.031046	1.393557	6.92E-13	0.033746	1.84941	1.54E-12	0.171758	51052	51022	-30	psoriasis	HLA-B
6	31387342	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	24773	B_4501	HC38	0.6195145	5.54E-08	0.0929873	0.636193	2.58E-08	0.093727	-8.383643	1	74.358615	52453	52453	0	psoriasis	HLA-B
6	31387342	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	29363	B_801	HC38	-0.2313591	2.16E-10	0.0309517	-0.217791	6.81E-07	0.0347211	-0.5542583	0.021603513	0.1256896	52321	52322	1	psoriasis	HLA-B
6	31387342	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	30443	B_1801	HC38	-0.2614451	0.017831552	0.0614124	-0.255516	0.040535565	0.0629493	-0.7522452	1	0.5796549	52239	52241	2	psoriasis	HLA-B
6	31387342	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	35573	B_3701	HC38	0.8519561	1.44E-42	0.0594951	0.863396	6.92E-13	0.0609553	1.2542668	1	0.5922851	52251	52252	1	psoriasis	HLA-B
6	31387342	www.ncbi.nlm.nih.gov/pubmed/23143594	Identification of 15 new psoriasis susceptibility loci highlights the role of innate immunity.	psoriasis	Psoriasis	36653	B_702	HC38	-0.3195307	3.46E-20	0.0316714	-0.3202616	6.92E-13	0.0354491	-0.6340222	0.001594368	0.1265967	52258	52260	2	psoriasis	HLA-B
